Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
BAC,BANK OF AMERICA CORPORATION COM,BANK OF AMERICA CORPORATION,"293,028 M",Financials,Banks,Diversified Banks
BAH,BOOZ ALLEN HAMILTON HLDG CORP COM CL A,BOOZ ALLEN HAMILTON HOLDING CORP,"11,441 M",Industrials,Professional Services,Research & Consulting Services
BAX,BAXTER INTERNATIONAL INC COM,BAXTER INTERNATIONAL INC.,"37,110 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
BBY,BEST BUY CO INC COM,"BEST BUY CO., INC.","18,246 M",Consumer Discretionary,Specialty Retail,Computer & Electronics Retail
BC,BRUNSWICK CORP COM,BRUNSWICK CORPORATION,"5,559 M",Consumer Discretionary,Leisure Products,Leisure Products
BDN,BRANDYWINE REALTY TRUST SBI USD0.01,BRANDYWINE REALTY TRUST,"1,854 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
BDX,BECTON DICKINSON & CO COM,BECTON DICKINSON AND CO,"72,478 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
BEN,FRANKLIN RESOURCES INC COM,FRANKLIN RESOURCES INCORPORATED,"13,298 M",Financials,Capital Markets,Asset Management & Custody Banks
BERY,BERRY GLOBAL GROUP INC COM,BERRY GLOBAL GROUP INC,"7,702 M",Materials,Containers & Packaging,Metal & Glass Containers
BF/A,BROWN-FORMAN CORP COM CL A,BROWN-FORMAN CORPORATION,"29,974 M",Consumer Staples,Beverages,Distillers & Vintners
BF/B,BROWN-FORMAN CORP COM CL B,BROWN-FORMAN CORPORATION,"31,583 M",Consumer Staples,Beverages,Distillers & Vintners
BFAM,BRIGHT HORIZONS FAMILY SOLUTIO COM,BRIGHT HORIZONS FAMILY SOLUTIONS INC,"5,252 M",Consumer Discretionary,Diversified Consumer Services,Education Services
BG,BUNGE LIMITED COM,BUNGELTD,"17,231 M",Consumer Staples,Food Products,Agricultural Products
BHF,BRIGHTHOUSE FINL INC COM,BRIGHTHOUSE FINANCIAL INC,"3,607 M",Financials,Insurance,Life & Health Insurance
BIIB,BIOGEN INC COM,BIOGEN INC,"29,375 M",Health Care,Biotechnology,Biotechnology
BILL,BILL COM HLDGS INC COM,BILL.COM HOLDINGS INC,"13,383 M",Information Technology,Software,Application Software
BIO,BIO RAD LABORATORIES INC COM CL A,BIO RAD LABORATORIES INCORPORATED,"16,302 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
BK,BANK OF NEW YORK MELLON CORP COM,BANK OF NEW YORK MELLON CORP.,"37,110 M",Financials,Capital Markets,Asset Management & Custody Banks
BKI,BLACK KNIGHT INC COM,BLACK KNIGHT INC,"10,844 M",Information Technology,Software,Application Software
BKNG,BOOKING HOLDINGS INC COM,BOOKING HOLDINGS INC,"94,920 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
BKR,BAKER HUGHES COMPANY COM CL A,BAKER HUGHES CO,"36,671 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
BLK,BLACKROCK INC COM,"BLACKROCK, INCORPORATION","101,868 M",Financials,Capital Markets,Asset Management & Custody Banks
BLL,BALL CORP COM,<empty>,"22,222 M",Materials,Containers & Packaging,Metal & Glass Containers
BLUE,BLUEBIRD BIO INC COM,BLUEBIRD BIO INC,228 M,Health Care,Biotechnology,Biotechnology
BMRN,BIOMARIN PHARMACEUTICAL COM,BIOMARIN PHARMACEUTICAL INC,"14,387 M",Health Care,Biotechnology,Biotechnology
BMY,BRISTOL-MYERS SQUIBB CO COM,BRISTOL-MYERS SQUIBB COMPANY,"159,765 M",Health Care,Pharmaceuticals,Pharmaceuticals
BOH,BANK OF HAWAII CORPORATION COM,BANK OF HAWAII CORPORATION,"3,188 M",Financials,Banks,Regional Banks
BOKF,BOK FINANCIAL CORP COM,BOK FINANCIAL CORP,"5,808 M",Financials,Banks,Regional Banks
BPOP,POPULAR INC COM,"POPULAR, INC.","6,127 M",Financials,Banks,Regional Banks
BR,BROADRIDGE FIN SOLUTIONS INC COM,BROADRIDGE FINANCIAL SOLUTIONS INC,"17,090 M",Information Technology,IT Services,Data Processing & Outsourced Services
BRK/B,BERKSHIRE HATHAWAY INC COM CL B,BERKSHIRE HATHAWAY INC.,"686,935 M",Financials,Diversified Financial Services,Multi-Sector Holdings
BRKR,BRUKER CORPORATION COM,BRUKER CORPORATION,"9,543 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
BRO,BROWN & BROWN INC COM,"BROWN & BROWN, INC.","16,698 M",Financials,Insurance,Insurance Brokers
BRX,BRIXMOR PROPERTY GROUP INC COM USD0.01,BRIXMOR PROPERTY GROUP INC,"7,139 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
BSX,BOSTON SCIENTIFIC CORP COM,BOSTON SCIENTIFIC CORPORATION,"57,576 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
BURL,BURLINGTON STORES INC COM,BURLINGTON STORES INC,"11,494 M",Consumer Discretionary,Specialty Retail,Apparel Retail
BWA,BORG WARNER INC COM,BORGWARNER INC.,"9,418 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
BWXT,BWX TECHNOLOGIES INC COM,BWX TECHNOLOGIES INC,"4,649 M",Industrials,Aerospace & Defense,Aerospace & Defense
BXP,BOSTON PROPERTIES INC COM USD0.01,"BOSTON PROPERTIES, INC.","16,745 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
BYND,BEYOND MEAT INC COM,BEYOND MEAT INC,"1,665 M",Consumer Staples,Food Products,Packaged Foods & Meats
C,CITIGROUP INC COM,CITIGROUP INC.,"100,067 M",Financials,Banks,Diversified Banks
CABO,CABLE ONE INC COM,CABLE ONE INC,"7,635 M",Communication Services,Media,Cable & Satellite
CACC,CREDIT ACCEPTANCE CORPORATION COM,CREDIT ACCEPTANCE CORPORATION,"7,574 M",Financials,Consumer Finance,Consumer Finance
CACI,CACI INTERNATIONAL INC COM CL A,CACI INTERNATIONAL INC,"6,656 M",Industrials,Professional Services,Research & Consulting Services
CAG,CONAGRA BRANDS INC COM,CONAGRA BRANDS INC,"15,411 M",Consumer Staples,Food Products,Packaged Foods & Meats
CAH,CARDINAL HEALTH INC COM,"CARDINAL HEALTH, INC.","14,733 M",Health Care,Health Care Providers & Services,Health Care Distributors
CARR,CARRIER GLOBAL CORPORATION COM,CARRIER GLOBAL CORP,"33,696 M",Industrials,Building Products,Building Products
CASY,CASEY'S GENERAL STORES INC COM,CASEY'S GENERAL STORES INCORPORATED,"7,814 M",Consumer Staples,Food & Staples Retailing,Food Retail
CAT,CATERPILLAR INC COM,CATERPILLAR INC.,"119,103 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
CB,CHUBB LIMITED COM,CHUBB LTD,"88,636 M",Financials,Insurance,Property & Casualty Insurance
CBOE,CBOE GLOBAL MARKETS INC COM,CBOE GLOBAL MARKETS INC,"12,116 M",,,
CBRE,CBRE GROUP INC COM CL A,CBRE GROUP INCORPORATED,"26,113 M",Real Estate,Real Estate Management & Development,Real Estate Services
CBSH,COMMERCE BANCSHARES INC COM,"COMMERCE BANCSHARES, INC.","8,310 M",Financials,Banks,Regional Banks
CBT,CABOT CORP COM,CABOT CORPORATION,"4,327 M",Materials,Chemicals,Commodity Chemicals
CC,THE CHEMOURS COMPANY LLC COM,CHEMOURS CO,"6,847 M",Materials,Chemicals,Diversified Chemicals
CCI,CROWN CASTLE INTL CORP COM USD0.01,CROWN CASTLE INTERNATIONAL CORP.,"80,472 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
CCK,CROWN HOLDINGS INC COM,"CROWN HOLDINGS, INC.","13,011 M",Materials,Containers & Packaging,Metal & Glass Containers
CCL,CARNIVAL CORP UNITS,CARNIVAL CORP,"15,974 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
CDAY,CERIDIAN HCM HLDG INC COM,CERIDIAN HCM HOLDING INC,"8,609 M",Information Technology,Software,Application Software
CDK,CDK GLOBAL INC COM,CDK GLOBAL INC,"6,381 M",Information Technology,Software,Application Software
CDNS,CADENCE DESIGN SYSTEMS INC COM,"CADENCE DESIGN SYSTEMS, INC.","43,741 M",Information Technology,Software,Application Software
CDW,CDW CORP COM,CDW CORP,"23,555 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
CE,CELANESE CORP COM,CELANESE CORPORATION,"17,079 M",Materials,Chemicals,Specialty Chemicals
CERN,CERNER CORP COM,CERNER CORPORATION,"27,928 M",Health Care,Health Care Technology,Health Care Technology
CF,CF INDUSTRIES HOLDINGS INC COM,"CF INDUSTRIES HOLDINGS, INC.","20,078 M",Materials,Chemicals,Fertilizers & Agricultural Chemicals
CFG,CITIZENS FINL GROUP INC COM,CITIZENS FINANCIAL GROUP INC,"20,095 M",Financials,Banks,Regional Banks
CFR,CULLEN FROST BANKERS COM,"CULLEN/FROST BANKERS, INC","8,176 M",Financials,Banks,Regional Banks
CG,CARLYLE GROUP INC COM,CARLYLE GROUP INC,"14,358 M",Financials,Capital Markets,Asset Management & Custody Banks
CGNX,COGNEX CORP COM,COGNEX CORPORATION,"8,397 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
CHD,CHURCH & DWIGHT COM,"CHURCH & DWIGHT CO., INC.","21,482 M",Consumer Staples,Household Products,Household Products
CHE,CHEMED CORP COM,CHEMED CORPORATION,"7,206 M",Health Care,Health Care Providers & Services,Health Care Services
CHGG,CHEGG INC COM,CHEGG INC,"2,661 M",Consumer Discretionary,Diversified Consumer Services,Education Services
CHH,CHOICE HOTELS INTL INC COM,"CHOICE HOTELS INTERNATIONAL, INC.","7,223 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
CHNG,CHANGE HEALTHCARE INC COM,CHANGE HEALTHCARE INC,"7,578 M",Health Care,Health Care Technology,Health Care Technology
CHRW,CH ROBINSON WORLDWIDE INC COM,CH ROBINSON WORLDWIDE INC,"13,825 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
CHTR,CHARTER COMMUNICATIONS INC COM CL A,CHARTER COMMUNICATIONS INC,"82,881 M",Communication Services,Media,Cable & Satellite
CI,CIGNA CORPORATION COM,CIGNA CORP,"82,466 M",Health Care,Health Care Providers & Services,Health Care Services
CIEN,CIENA CORP COM,CIENA CORPORATION,"7,381 M",Information Technology,Communications Equipment,Communications Equipment
CINF,CINCINNATI FINANCIAL CORP COM,CINCINNATI FINANCIAL CORPORATION,"20,250 M",Financials,Insurance,Property & Casualty Insurance
CL,COLGATE-PALMOLIVE CO COM,COLGATE-PALMOLIVE CO.,"66,298 M",Consumer Staples,Household Products,Household Products
CLH,CLEAN HARBORS INC COM,"CLEAN HARBORS, INC.","5,182 M",Industrials,Commercial Services & Supplies,Environmental & Facilities Services
CLR,CONTINENTAL RESOURCES INC COM,"CONTINENTAL RESOURCES, INC.","24,842 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
CLX,CLOROX CO COM,CLOROX CO,"17,032 M",Consumer Staples,Household Products,Household Products
CMA,COMERICA INC COM,COMERICA INCORPORATED,"10,738 M",Financials,Banks,Regional Banks
CMCSA,COMCAST CORP COM CL A,COMCAST CORPORATION,"194,679 M",Communication Services,Media,Cable & Satellite
CME,CME GROUP INC COM,CME GROUP INCORPORATION,"72,402 M",Financials,Capital Markets,Financial Exchanges & Data
CMG,CHIPOTLE MEXICAN GRILL COM,"CHIPOTLE MEXICAN GRILL, INC.","38,672 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
CMI,CUMMINS INC COM,CUMMINS INC.,"29,822 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
CMS,CMS ENERGY CORP COM,CMS ENERGY CORPORATION,"20,614 M",Utilities,Multi-Utilities,Multi-Utilities
CNA,CNA FINANCIAL CORP COM,CNA FINANCIAL CORPORATION,"12,385 M",Financials,Insurance,Property & Casualty Insurance
CNC,CENTENE CORPORATION COM,CENTENE CORPORATION,"48,107 M",Health Care,Health Care Providers & Services,Managed Health Care
CNP,CENTERPOINT ENERGY INC COM,"CENTERPOINT ENERGY, INC.","20,146 M",Utilities,Multi-Utilities,Multi-Utilities
COF,CAPITAL ONE FINANCIAL CORP COM,CAPITAL ONE FINANCIAL CORPORATION,"48,801 M",Financials,Consumer Finance,Consumer Finance
COHR,COHERENT INC COM,COHERENT INCORPORATED,"6,731 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
COLD,AMERICOLD REALTY TRUST INC COM,AMERICOLD REALTY TRUST INC,"7,766 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
COLM,COLUMBIA SPORTSWEAR CO COM,COLUMBIA SPORTSWEAR COMPANY,"4,973 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
COMM,COMMSCOPE HOLDINGS CO INC COM,COMMSCOPE HOLDING COMPANY INC,"1,709 M",Information Technology,Communications Equipment,Communications Equipment
COO,COOPER COS INC COM,COOPER COMPANIES INC,"17,263 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
COP,CONOCOPHILLIPS COM,CONOCOPHILLIPS,"151,351 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
COST,COSTCO WHOLESALE CORP COM,COSTCO WHOLESALE CORPORATION,"213,132 M",Consumer Staples,Food & Staples Retailing,Hypermarkets & Super Centers
COTY,COTY INC COM CL A,COTY INC,"6,013 M",Consumer Staples,Personal Products,Personal Products
COUP,COUPA SOFTWARE INCORPORATED COM,COUPA SOFTWARE INC,"5,578 M",Information Technology,Software,Application Software
CPA,COPA HOLDINGS SA COM,<empty>,"2,908 M",Industrials,Airlines,Airlines
CPB,CAMPBELL SOUP CO COM,CAMPBELL SOUP COMPANY,"13,788 M",Consumer Staples,Food Products,Packaged Foods & Meats
CPRI,CAPRI HOLDINGS LTD COM,CAPRI HOLDINGS LTD,"7,045 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
CPRT,COPART INC COM,"COPART, INC.","27,344 M",Industrials,Commercial Services & Supplies,Diversified Support Services
CPT,CAMDEN PROPERTY TRUST SBI USD0.01,CAMDEN PROPERTY TRUST,"15,208 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
CR,CRANE HOLDINGS CO COM,CRANE HOLDINGS CO,"5,380 M",Industrials,Machinery,Industrial Machinery
CRI,CARTERS INC COM,"CARTER'S, INC.","3,149 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
CRL,CHARLES RIVER LABORATORIES COM,CHARLES RIVER LABORATORIES INTERNATIONAL INC,"12,382 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
CRM,SALESFORCE INC COM,SALESFORCE INC,"186,672 M",Information Technology,Software,Application Software
CRUS,CIRRUS LOGIC INC COM,CIRRUS LOGIC INC,"4,629 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
CRWD,CROWDSTRIKE HOLDINGS INC COM CL A,CROWDSTRIKE HOLDINGS INC,"38,421 M",Information Technology,Software,Systems Software
CSCO,CISCO SYSTEMS INC COM,CISCO SYSTEMS INCORPORATED,"188,290 M",Information Technology,Communications Equipment,Communications Equipment
CSGP,COSTAR GROUP INC COM,"COSTAR GROUP, INC","24,827 M",Industrials,Professional Services,Research & Consulting Services
CSL,CARLISLE COS INC COM,"CARLISLE COMPANIES, INCORPORATED","13,521 M",Industrials,Building Products,Building Products
CSX,CSX CORP COM,CSX CORPORATION,"70,337 M",Industrials,Road & Rail,Railroads
CTAS,CINTAS CORP COM,CINTAS CORPORATION,"40,253 M",Industrials,Commercial Services & Supplies,Diversified Support Services
CTLT,CATALENT INC COM,CATALENT INC,"19,737 M",Health Care,Pharmaceuticals,Pharmaceuticals
CTSH,COGNIZANT TECHNOLO COM CL A,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,"38,572 M",Information Technology,IT Services,IT Consulting & Other Services
CTVA,CORTEVA INC COM,CORTEVA INC,"45,058 M",Materials,Chemicals,Fertilizers & Agricultural Chemicals
CTXS,CITRIX SYSTEMS INC COM,"CITRIX SYSTEMS, INC.","12,824 M",Information Technology,Software,Application Software
CUBE,CUBESMART COM USD0.01,CUBESMART,"9,869 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
CUZ,COUSINS PROPERTIES INC COM USD1.00(POST REV SPLIT),"COUSINS PROPERTIES, INCORPORATED","4,969 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
CVNA,CARVANA CO COM CL A,CARVANA CO,"2,979 M",Consumer Discretionary,Specialty Retail,Automotive Retail
CVS,CVS HEALTH CORPORATION COM,CVS HEALTH CORP,"126,633 M",Health Care,Health Care Providers & Services,Health Care Services
CVX,CHEVRON CORPORATION COM,CHEVRON CORPORATION,"349,264 M",Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas
CW,CURTISS-WRIGHT CORP COM,CURTISS-WRIGHT CORPORATION,"5,524 M",Industrials,Aerospace & Defense,Aerospace & Defense
CZR,CAESARS ENTERTAINMENT INC NEW COM,CAESARS ENTERTAINMENT INC,"10,933 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
D,DOMINION ENERGY INC COM,DOMINION ENERGY INC,"67,587 M",Utilities,Multi-Utilities,Multi-Utilities
DAL,DELTA AIR LINES INC COM,DELTA AIR LINES INC,"24,928 M",Industrials,Airlines,Airlines
DBX,DROPBOX INC COM CL A,DROPBOX INC,"8,160 M",Information Technology,Software,Application Software
DCI,DONALDSON CO INC COM,"DONALDSON COMPANY, INC.","6,578 M",Industrials,Machinery,Industrial Machinery
DD,DUPONT DE NEMOURS INC COM,DUPONT DE NEMOURS INC,"34,412 M",Materials,Chemicals,Specialty Chemicals
DDOG,DATADOG INC COM CL A,DATADOG INC,"34,064 M",Information Technology,Software,Application Software
DE,DEERE & CO COM,DEERE & COMPANY,"110,671 M",Industrials,Machinery,Agricultural & Farm Machinery
DEI,DOUGLAS EMMETT INC COM STK USD0.01,"DOUGLAS EMMETT, INC.","4,751 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
DELL,DELL TECHNOLOGIES INC COM CL C,DELL TECHNOLOGIES INC,"38,440 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
DFS,DISCOVER FINANCIAL SERVICES COM,DISCOVER FINANCIAL SERVICES,"31,145 M",Financials,Consumer Finance,Consumer Finance
DG,DOLLAR GENERAL CORP COM,DOLLAR GENERAL CORPORATION,"51,487 M",Consumer Discretionary,Multiline Retail,General Merchandise Stores
DGX,QUEST DIAGNOSTICS INC COM,QUEST DIAGNOSTICS INCORPORATED,"16,088 M",Health Care,Health Care Providers & Services,Health Care Services
DHI,DR HORTON INC COM,D R HORTON INC,"26,835 M",Consumer Discretionary,Household Durables,Homebuilding
DHR,DANAHER CORP COM,DANAHER CORPORATION,"194,726 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
DIS,WALT DISNEY COMPANY (THE) COM,WALT DISNEY CO,"198,105 M",Communication Services,Entertainment,Movies & Entertainment
DISH,DISH NETWORK CORPORATION COM CL A,DISH NETWORK CORPORATION,"11,591 M",Communication Services,Media,Cable & Satellite
DKS,DICKS SPORTING GOODS INC COM,"DICK'S SPORTING GOODS, INC.","6,547 M",Consumer Discretionary,Specialty Retail,Specialty Stores
DLB,DOLBY LABORATORIES INC COM CL A,"DOLBY LABORATORIES, INC.","7,862 M",Information Technology,Software,Systems Software
DLR,DIGITAL REALTY TRUST INC COM STK USD0.01,"DIGITAL REALTY TRUST, INC.","38,700 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
DLTR,DOLLAR TREE INC COM,"DOLLAR TREE, INCORPORATION","35,868 M",Consumer Discretionary,Multiline Retail,General Merchandise Stores
DOCU,DOCUSIGN INC COM,DOCUSIGN INC,"16,937 M",Information Technology,Software,Application Software
DOV,DOVER CORP COM,DOVER CORPORATION,"19,273 M",Industrials,Machinery,Industrial Machinery
DOW,DOW INC COM,DOW INC,"49,045 M",Materials,Chemicals,Commodity Chemicals
DOX,AMDOCS LTD COM,AMDOCS LTD,"10,649 M",Information Technology,IT Services,IT Consulting & Other Services
DPZ,DOMINOS PIZZA INC COM,"DOMINO' S PIZZA, INC.","13,405 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
DRE,DUKE REALTY CORPORATION COM USD0.01,DUKE REALTY CORPORATION,"20,338 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
DRI,DARDEN RESTAURANTS INC COM,"DARDEN RESTAURANTS, INC.","15,667 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
DT,DYNATRACE INC COM,DYNATRACE INC,"11,829 M",Information Technology,Software,Application Software
DTE,DTE ENERGY CO COM,DTE ENERGY COMPANY,"25,657 M",Utilities,Multi-Utilities,Multi-Utilities
DUK,DUKE ENERGY CORP COM,DUKE ENERGY CORPORATION,"85,936 M",Utilities,Electric Utilities,Electric Utilities
DVA,DAVITA INC COM,DAVITA INC,"9,186 M",Health Care,Health Care Providers & Services,Health Care Services
DVN,DEVON ENERGY CORP COM,DEVON ENERGY CORPORATION,"50,721 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
DXC,DXC TECHNOLOGY COMPANY COM,DXC TECHNOLOGY CO,"7,995 M",Information Technology,IT Services,IT Consulting & Other Services
DXCM,DEXCOM INC COM,"DEXCOM, INC.","29,659 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
E,ENI SPA ADR SPONSORED,ENI - ENTE NAZIONALE IDROCARBURI,"53,893 M",Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas
EA,ELECTRONIC ARTS INC COM,"ELECTRONIC ARTS, INC.","39,801 M",Communication Services,Entertainment,Interactive Home Entertainment
EAF,GRAFTECH INTERNATIONAL LTD COM,GRAFTECH INTERNATIONAL LTD,"2,324 M",Industrials,Electrical Equipment,Electrical Components & Equipment
EBAY,EBAY INC COM,EBAY INCORPORATED,"26,458 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
ECL,ECOLAB INC COM,ECOLAB INC.,"49,657 M",Materials,Chemicals,Specialty Chemicals
ED,CONSOLIDATED EDISON INC COM,"CONSOLIDATED EDISON, INC.","34,845 M",Utilities,Multi-Utilities,Multi-Utilities
EEFT,EURONET WORLDWIDE INC COM,"EURONET WORLDWIDE, INC.","6,107 M",Information Technology,IT Services,Data Processing & Outsourced Services
EFX,EQUIFAX INC COM,"EQUIFAX, INCORPORATED","24,463 M",Industrials,Professional Services,Research & Consulting Services
EHC,ENCOMPASS HEALTH CORPORATION COM,ENCOMPASS HEALTH CORP,"6,502 M",Health Care,Health Care Providers & Services,Health Care Facilities
EIX,EDISON INTERNATIONAL COM,EDISON INTERNATIONAL,"26,747 M",Utilities,Electric Utilities,Electric Utilities
EL,ESTEE LAUDER COMPANIES INC COM CL A,ESTEE LAUDER COMPANIES INC,"93,389 M",Consumer Staples,Personal Products,Personal Products
ELAN,ELANCO ANIMAL HEALTH INC COM,ELANCO ANIMAL HEALTH INC,"11,604 M",Health Care,Pharmaceuticals,Pharmaceuticals
ELS,EQY LIFESTYLE PROP INC COM USD0.01,"EQUITY LIFESTYLE PROPERTIES, INC.","13,929 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
EMN,EASTMAN CHEMICAL CO COM,EASTMAN CHEMICAL COMPANY,"14,254 M",Materials,Chemicals,Specialty Chemicals
EMR,EMERSON ELECTRIC CO COM,EMERSON ELECTRIC CO,"53,282 M",Industrials,Electrical Equipment,Electrical Components & Equipment
ENPH,ENPHASE ENERGY INC COM,ENPHASE ENERGY INC,"27,039 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
ENR,ENERGIZER HOLDINGS INC COM,ENERGIZER HOLDINGS INC,"2,107 M",Consumer Staples,Household Products,Household Products
ENTG,ENTEGRIS INC COM,"ENTEGRIS, INC.","15,290 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
EOG,EOG RESOURCES INC COM,EOG RESOURCES INC,"82,861 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
EPAM,EPAM SYS INC COM,EPAM SYSTEMS INC,"19,486 M",Information Technology,IT Services,IT Consulting & Other Services
EPR,EPR PROPERTIES SBI USD0.01,EPR PROPERTIES,"3,759 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
EQC,EQUITY COMMONWEALTH USD0.01( BNF INT),EQUITY COMMONWEALTH,"3,035 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
EQH,EQUITABLE HOLDINGS INC COM,EQUITABLE HOLDINGS INC,"11,289 M",Financials,Diversified Financial Services,Other Diversified Financial Services
EQIX,EQUINIX INC COM,"EQUINIX, INC.","62,244 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
EQR,EQUITY RESIDENTIAL SBI USD0.01,EQUITY RESIDENTIAL,"28,534 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
EQT,EQT CORPORATION COM,EQT CORPORATION,"17,830 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
ERIE,ERIE INDEMNITY CO COM CL A,ERIE INDEMNITY COMPANY,"9,022 M",Financials,Insurance,Property & Casualty Insurance
ES,EVERSOURCE ENERGY COM,EVERSOURCE ENERGY,"31,849 M",Utilities,Electric Utilities,Electric Utilities
ESI,ELEMENT SOLUTIONS INC COM,ELEMENT SOLUTIONS INC,"5,393 M",Materials,Chemicals,Specialty Chemicals
ESRT,EMPIRE ST RLTY TR INC COM USD0.01 CL 'A',EMPIRE STATE REALTY TRUST INC,"1,291 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
ESS,ESSEX PROPERTY TRUST INC COM USD0.0001,ESSEX PROPERTY TRUST INCORPORATED,"18,500 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
ESTC,ELASTIC N V COM,ELASTIC NV,"6,856 M",Information Technology,Software,Application Software
ETN,EATON CORPORATION PLC COM,EATON CORP PLC,"55,884 M",Industrials,Electrical Equipment,Electrical Components & Equipment
ETR,ENTERGY CORP COM,ENTERGY CORPORATION,"24,387 M",Utilities,Electric Utilities,Electric Utilities
ETRN,EQUITRANS MIDSTREAM CORP COM,EQUITRANS MIDSTREAM CORP,"3,540 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
ETSY,ETSY INC COM,ETSY INC,"10,658 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
EVBG,EVERBRIDGE INC COM,EVERBRIDGE INC,"1,654 M",Information Technology,Software,Application Software
EVR,EVERCORE INC COM,EVERCORE INC,"4,517 M",Financials,Capital Markets,Investment Banking & Brokerage
EVRG,EVERGY INC COM,EVERGY INC,"16,066 M",Utilities,Electric Utilities,Electric Utilities
EW,EDWARDS LIFESCIENCES CORP COM,EDWARDS LIFESCIENCES CORPORATION,"61,367 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
EWBC,EAST WEST BANCORP INC COM,EAST WEST BANCORP INCORPORATED,"10,303 M",Financials,Banks,Regional Banks
EXAS,EXACT SCIENCES CORP COM,EXACT SCIENCES CORPORATION,"8,537 M",Health Care,Biotechnology,Biotechnology
EXC,EXELON CORP COM,EXELON CORPORATION,"47,922 M",Utilities,Electric Utilities,Electric Utilities
