Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
AAC/U,ARES ACQUISITION CORPORATION UNIT 1 COM & 1/5 WT EXP,ARES ACQUISITION CORP,0,,,
AAC/WS,ARES ACQUISITION CORPORATION WARRANT,<empty>,0,,,
AAICpB,ARLINGTON ASSET INVEST CORP 7% CUM PRF 12/05/2022 SE *CLBL,<empty>,0,,,
AAICpC,ARLINGTON ASSET INVEST CORP 8.250%CUM RED FIX TO FLT *CLBL,<empty>,0,,,
AAIN,ARLINGTON ASSET INVEST CORP 6% SNR NTS DUE 01/08/26 *CLBL,<empty>,0,,,
AAQC,ACCELERATE ACQUISITION CORP COM CL A,ACCELERATE ACQUISITION CORP,488 M,,,
AAQC/U,ACCELERATE ACQUISITION CORP UNIT 1 COM & 1/3 WT EXP,ACCELERATE ACQUISITION CORP,0,,,
AAQC/WS,ACCELERATE ACQUISITION CORP WARRANT,<empty>,0,,,
ABRpD,ARBOR REALTY TRUST INC 6.375% SER D CUM PFD STK *CLBL,<empty>,0,,,
ACIC,ATLAS CREST INVT CORP 1:1 EXC 9/17/21 03945R102,ATLAS CREST INVESTMENT CORP,620 M,,,
ACIC/U,ATLAS CREST INVT CORP 1:1 EXC 9/17/21 03945R102,ATLAS CREST INVESTMENT CORP,0,,,
ACIC/WS,ATLAS CREST INVT CORP 1:1 EXC 9/17/21 03945R110,<empty>,0,,,
ACII,ATLAS CREST INVESTMENT CORP II COM CL A,ATLAS CREST INVESTMENT CORP II,424 M,,,
ACII/U,ATLAS CREST INVESTMENT CORP II UNIT 1 COM CL A & 1/4 WT EX,<empty>,0,,,
ACII/WS,ATLAS CREST INVESTMENT CORP II WARRANT,<empty>,0,,,
ACPpA,ABERDEEN INCOME CREDIT STRATEG 5.250% CM PERP PFD STK S *CLB,<empty>,0,,,
ACRO/U,ACROPOLIS INFRASTRUCTURE ACQ C UNIT 1 CL A & 1/3 WT EXP,ACROPOLIS INFRASTRUCTURE ACQUISITION CORP,0,,,
ACRpC,ACRES COMMERCIAL REALTY CORP 8.625% CUM RED FXD TO FL *CLBL,<empty>,0,,,
ACRpD,ACRES COMMERCIAL REALTY CORP 7.875% CUM RED PRF SER D *CLBL,<empty>,0,,,
ADEX/U,ADIT EDTECH ACQUISITION CORP UNIT 1 COM & 1/2 WT EXP,<empty>,0,,,
ADEX/WS,ADIT EDTECH ACQUISITION CORP WARRANT,<empty>,0,,,
ADF/U,ALDEL FINANCIAL INC 1:1 EXC 12/3/21 405166109,ALDEL FINANCIAL INC,0,,,
ADF/WS,ALDEL FINANCIAL INC 1:1 EXC 12/3/21 405166117,<empty>,0,,,
AEFC,AEGON FUNDING COMPANY LLC 5.1% SUB NTS DUE 15/12/4 *CLBL,<empty>,0,,,
AELpA,AMER EQY INVEST LIFE HOLDING C 5.95% DEP SH REP 1/1000 *CLBL,<empty>,0,,,
AELpB,AMER EQY INVEST LIFE HOLDING C 6.625% DEP SH REP 1/1000 *CLBL,<empty>,0,,,
AES,AES CORP COM,AES CORP,"14,830 M",,,
AESC,AES CORP CORP UNIT,<empty>,0,,,
AFGB,AMERICAN FINANCIAL GROUP INC 5.875%SUB DEB 30/03/2059 *CLBL,<empty>,0,,,
AFGD,AMERICAN FINANCIAL GROUP INC 5.625% SUB DEB DUE 01/06 *CLBL,<empty>,0,,,
AFGE,AMERICAN FINANCIAL GROUP INC 4.5% SUB DEB DUE 15/09 *CLBL,<empty>,0,,,
AGAC/U,AFRICAN GOLD ACQUISITION CORP UNITS 1 CL A & 3 QUARTERS,AFRICAN GOLD ACQUISITION CORP,0,,,
AGAC/WS,AFRICAN GOLD ACQUISITION CORP WARRANT,<empty>,0,,,
AGCB,ALTIMETER GROWTH CORP 2 COM CL A,ALTIMETER GROWTH 2 CORP,561 M,,,
AGMpC,FED AGRI MTG CORP 6% NON-CUM PFD SERC,<empty>,0,,,
AGMpD,FED AGRI MTG CORP 5.7% NON CUM PFD STK SER D,<empty>,0,,,
AGMpE,FED AGRI MTG CORP 5.7% NON CUM PFD STK SER E,<empty>,0,,,
AGMpF,FED AGRI MTG CORP 5.25% NON CUM PRF STOCK,<empty>,0,,,
AGMpG,FED AGRI MTG CORP 4.875% NON CUMULATIVE PRF,<empty>,0,,,
AGOpE,ASSURED GUARANTY MUNI HLDGS IN REDEMPTION $25.00/SH 9/27/21,<empty>,0,,,
AGOpF,ASSURED GUARANTY MUNI HLDGS IN REDEMPTION $25.00/SH 9/27/21,<empty>,0,,,
AHLpC,ASPEN INSURANCE HLDGS 5.95%NON CUM FXD FLTG RA *CLBL,<empty>,0,,,
AHLpD,ASPEN INSURANCE HLDGS 5.625%NON CUM PERP PFD S *CLBL,<empty>,0,,,
AHLpE,ASPEN INSURANCE HLDGS 5.625 DEP REP 1/1000TH P *CLBL,<empty>,0,,,
AHTpF,ASHFORD HOSPITALITY TRUST INC 7.375% PFD CUM SER F USD *CLBL,<empty>,0,,,
AHTpG,ASHFORD HOSPITALITY TRUST INC CUM PFD SER G *CLBL,<empty>,0,,,
AHTpH,ASHFORD HOSPITALITY TRUST INC 7.5% CUM PRF SER H USD25 *CLBL,<empty>,0,,,
AHTpI,ASHFORD HOSPITALITY TRUST INC 7.5% CUM PRF SHS SR I US *CLBL,<empty>,0,,,
AIF,APOLLO TACTICAL INCOME FD INC COM,<empty>,188 M,,,
AIO,VIRTUS ALLIANZGI ART INT & TEC COM,VIRTUS ALLIANZGI ARTIFICIAL INTELLIGENCE & TECHNOLOGY OPPORTUNITIES FUND,639 M,,,
AIW,ARLINGTON ASSET INVEST CORP REDEMPTION @ $25.00/SH 8/6/21,<empty>,0,,,
AIZN,ASSURANT INC 5.25% SUB NOTES DUE 2061 *CLBL,<empty>,0,,,
AJAX,CAPRI LISTCO 1:1 EXC 8/27/21 G2007L105,CAPRI LISTCO,780 M,,,
AJAX/U,CAPRI LISTCO 1:1 EXC 8/27/21 G2007L105,<empty>,0,,,
AJAX/WS,CAPRI LISTCO 1:1 EXC 8/27/21 G2007L113,<empty>,0,,,
ALCC,ALTC ACQUISITION CORP COM CL A,ALTC ACQUISITION CORP,617 M,,,
ALINpA,ALTERA INFRASTRUCTURE LP 7.25% CUM RED PFD UNT SE *CLBL,<empty>,0,,,
ALINpB,ALTERA INFRASTRUCTURE LP 8.5% RED PFD UNIT SER B *CLBL,<empty>,0,,,
ALINpE,ALTERA INFRASTRUCTURE LP 8.875% CUM RED PFD UNIT *CLBL,<empty>,0,,,
ALLpB,ALLSTATE CORP 5.1% PRF 15/01/2053 *CLBL,<empty>,0,,,
ALLpG,ALLSTATE CORP DEP SHS REPSTG 1/1000TH *CLBL,<empty>,0,,,
ALLpH,ALLSTATE CORP DEP SHS REP 1/1000 NON C *CLBL,<empty>,0,,,
ALLpI,ALLSTATE CORP 4.750% DEP SHS REP 1/100 *CLBL,<empty>,0,,,
ALLYpA,GMAC CAPITAL TRUST I REDEMPTION $25.00/SH 10/15/21,<empty>,0,,,
ALpA,AIR LEASE CORP 6.150%NON CUM PER PFD FX *CLBL,<empty>,0,,,
ALPpQ,ALABAMA POWER CO 5% CUM PFD CL A USD25 *CLBL,<empty>,0,,,
ALTGpA,ALTA EQUIPMENT GROUP INC 10% DEP SH 1/1000TH PFD *CLBL,<empty>,0,,,
AMBC/WS,AMBAC FINANCIAL GROUP INC WARRANT,<empty>,0,,,
AMHpF,AMERICAN HOMES 4 RENT REDEMPTION @ $25.00/SH 5/5/22,<empty>,0,,,
AMHpG,AMERICAN HOMES 4 RENT 5.875% CUM RED PERP PRF *CLBL,<empty>,0,,,
AMHpH,AMERICAN HOMES 4 RENT 6.25%CUM RED PREP PFD SE *CLBL,<empty>,0,,,
AMPI,ADVANCED MERGER PARTNERS INC COM CL A,ADVANCED MERGER PARTNERS INC,351 M,,,
AMPI/U,ADVANCED MERGER PARTNERS INC UNIT 1 CL A & 1/6 WT EXP,ADVANCED MERGER PARTNERS INC,0,,,
AMPI/WS,ADVANCED MERGER PARTNERS INC WARRANT,<empty>,0,,,
ANAC/U,ARCTOS NORTHSTAR ACQUIS CORP UNIT 1 COM & 1/4 WT EXP,ARCTOS NORTHSTAR ACQUISITION CORP,0,,,
ANAC/WS,ARCTOS NORTHSTAR ACQUIS CORP WARRANT,<empty>,0,,,
APGB,APOLLO STRATEGIC GRWT CPTL II COM CL A,APOLLO STRATEGIC GROWTH CAPITAL II,844 M,,,
APGB/U,APOLLO STRATEGIC GRWT CPTL II UNITS (1 ORD SHS CL A & 1/5,APOLLO STRATEGIC GROWTH CAPITAL II,0,,,
APGB/WS,APOLLO STRATEGIC GRWT CPTL II WARRANT,<empty>,0,,,
APOpA,APOLLO GLOBAL MANAGEMENT INC N/C 1/3/22 03769W203,<empty>,0,,,
APOpB,APOLLO GLOBAL MANAGEMENT INC N/C 1/3/22  03769W302,<empty>,0,,,
APSG/U,APOLLO STRATEGIC GROWTH CAP 1:1 EXC 5/31/22 37890B100,APOLLO STRATEGIC GROWTH CAPITAL,0,,,
APSG/WS,APOLLO STRATEGIC GROWTH CAP 1:1 EXC 5/31/22 37890B118,<empty>,0,,,
APTVpA,APTIV PLC 5.5% MANDATORY CNV PFD S *CLBL,<empty>,0,,,
AQNA,ALGONQUIN POWER & UTILITIES CO 6.875% FIX FLT RT SUB NT *CLB,<empty>,0,,,
AQNB,ALGONQUIN POWER & UTILITIES CO 6.2% SUB NT FIX/FLT 2019 *CLB,<empty>,0,,,
AQNU,ALGONQUIN POWER & UTILITIES CO UNIT,<empty>,0,,,
ARGD,ARGO GROUP US INC 6.5% SENIOR NOTES DUE 20 *CLBL,<empty>,0,,,
ARGOpA,ARGO GROUP INTL HLDGS LTD 7% DEP SH REP 1/1000TH P *CLBL,<empty>,0,,,
ARRpC,ARMOUR RESIDENTIAL REIT INC 7% CUM RED PFD STK SER C *CLBL,<empty>,0,,,
ASAQ/U,ATLANTIC AVENUE ACQUISITION CO UNIT 1 CL A & 1/2 RED WT EX,<empty>,0,,,
ASAQ/WS,ATLANTIC AVENUE ACQUISITION CO WARRANT,<empty>,0,,,
ASBpD,ASSOCIATED BANC-CORP REDEMPTION $25.00/SH 9/15/21,<empty>,0,,,
ASBpE,ASSOCIATED BANC-CORP 5.875%NON CUM DEP REP 1/ *CLBL,<empty>,0,,,
ASBpF,ASSOCIATED BANC-CORP 5.625% DEP SHS REP 1/40T *CLBL,<empty>,0,,,
ASGI,ABERDEEN STANDARD GLOBAL INFRA COMMON SHARES OF BEN INT,ABERDEEN STANDARD GLOBAL INFRASTRUCTURE INCOME FUND,180 M,,,
ASZ,AUSTERLITZ ACQUISITION CORP II COM CL A,AUSTERLITZ ACQUISITION II CORP,"1,931 M",,,
ASZ/U,AUSTERLITZ ACQUISITION CORP II UNIT 1 COM & 1/4 WT EXP,<empty>,0,,,
ASZ/WS,AUSTERLITZ ACQUISITION CORP II WARRANT,<empty>,0,,,
ATA/U,AMERICAS TECHNOLOGY ACQ CORP UNITS(1 ORD & 1/2 RED WT),AMERICAS TECHNOLOGY ACQUISITION CORP,0,,,
ATA/WS,AMERICAS TECHNOLOGY ACQ CORP WARRANT,<empty>,0,,,
ATAQ,ALTIMAR ACQUISITION CORP COM CL A,ALTIMAR ACQUISITION CORP III,190 M,,,
ATAQ/U,ALTIMAR ACQUISITION CORP UNIT 1 CL A & 1/4 WT EXP,<empty>,0,,,
ATAQ/WS,ALTIMAR ACQUISITION CORP WARRANT,<empty>,0,,,
ATCOpD,ATLAS CORP 7.95% SER D CUM RED PER *CLBL,<empty>,0,,,
ATCOpH,ATLAS CORP 7.875% CUM RED PER PFD S *CLBL,<empty>,0,,,
ATCOpI,ATLAS CORP SER I FIX/FLTG CUM RED P *CLBL,<empty>,0,,,
ATHN/U,ATHENA TECH ACQUISITION CORP 1:1 EXC 12/31/21 42329E105,ATHENA TECHNOLOGY ACQUISITION CORP,0,,,
ATHN/WS,ATHENA TECH ACQUISITION CORP 1:1 EXC 12/31/21 42329E113,<empty>,0,,,
ATHpA,ATHENE HOLDING LTD 6.35%DEP 1/1000TH PERP N *CLBL,<empty>,0,,,
ATHpB,ATHENE HOLDING LTD 5.625%DEP REP 1/1000TH N *CLBL,<empty>,0,,,
ATHpC,ATHENE HOLDING LTD 6.325% DEP SHS RE 1/1000 *CLBL,<empty>,0,,,
ATHpD,ATHENE HOLDING LTD 4.875% DEP SHS RP 1/1000 *CLBL,<empty>,0,,,
ATMR/U,ALTIMAR ACQUISITION CORP 1:1 EXC 12/27/21 31189Y103,ALTIMAR ACQUISITION CORP II,0,,,
ATMR/WS,ALTIMAR ACQUISITION CORP 1:1 EXC 12/27/21 31189Y111,<empty>,0,,,
AUS/U,AUSTERLITZ ACQUISITION CORP I UNIT 1 COM & 1/4 WT EXP,AUSTERLITZ ACQUISITION CORP I,0,,,
AUS/WS,AUSTERLITZ ACQUISITION CORP I WARRANT,<empty>,0,,,
AVAN/U,AVANTI ACQUISITION CORP UNIT 1 ORD SHS CL A & 1/2 W,<empty>,0,,,
AVAN/WS,AVANTI ACQUISITION CORP WARRANT,<empty>,0,,,
AVTRpA,AVANTOR INC 3.0395:1 EXC 5/16/22 05352A100,<empty>,0,,,
AXSpE,AXIS CAPITAL HOLDINGS LTD DEP SHS REP 1/100TH PFD *CLBL,<empty>,0,,,
AZRE,AZURE POWER GLOBAL LIMITED COM,AZURE POWER GLOBAL LTD,989 M,,,
BACpK,BANK OF AMERICA CORPORATION 5.875%NON CUM DEP SHS SR *CLBL,<empty>,0,,,
BACpM,BANK OF AMERICA CORPORATION 5.375%DEP SHS REP 1/1000 *CLBL,<empty>,0,,,
BACpN,BANK OF AMERICA CORPORATION 5% DEP SHS RP NON CM PFD *CLBL,<empty>,0,,,
BACpO,BANK OF AMERICA CORPORATION 4.375% DP SH RP 1/1000TH *CLBL,<empty>,0,,,
BACpP,BANK OF AMERICA CORPORATION 4.125% DEP SH REP 1/1000 *CLBL,<empty>,0,,,
BAMH,BROOKFIELD FIN INC 4.625% SUB NOTES DUE 16 *CLBL,<empty>,0,,,
BAMI,BROOKFIELD FIN I UK PLC 4.5% PERPETUAL SUB NTS *CLBL,<empty>,0,,,
BANCpE,BANC OF CALIFORNIA INC REDEMPTION $25.00/SH 3/15/22,<empty>,0,,,
BBN,BLACKROCK TAXABLE MUNI BOND TR TAX MUNICPAL BD TR SHS,BLACKROCK TAXABLE MUNICIPAL BOND TRUST,"1,183 M",,,
BBWIw,BATH & BODY WORKS INC COM,<empty>,<empty>,,,
BCAT,BLACKROCK CAP ALLOCATION TR COM,<empty>,"1,797 M",,,
BCpA,BRUNSWICK CORP 6.5%SNR NTS DUE 15/10/48,<empty>,0,,,
BCpB,BRUNSWICK CORP 6.625% SNR NTS 15/01/49,<empty>,0,,,
BCpC,BRUNSWICK CORP 6.375%NTS 15/04/2049 USD25,<empty>,0,,,
BCX,BLACKROCK RES & COMMDITIES STR SHS,BLACKROCK RESOURCES & COMMODITIES STRATEGY TRUST,971 M,,,
BEP,BROOKFIELD RENEWABLE PARTNER S PARTNERSHIP UNITS,<empty>,"9,870 M",,,
BEPC,BROOKFIELD RENEWABLE CORP COM CL A,<empty>,"6,314 M",,,
BEPH,BROOKFIELD BRP HLDGS (CANADA) 4.625% PERPETUAL SUB NOT *CLBL,<empty>,0,,,
BEPpA,BROOKFIELD RENEWABLE PARTNER S 5.25% PRF LTD PARTNRSHIP *CLBL,<empty>,0,,,
BFSpD,SAUL CENTERS INC 6.125%CUM RED DEP SHS SER D,<empty>,0,,,
BFSpE,SAUL CENTERS INC 6% DEP SHS REPSTG 1/100TH,<empty>,0,,,
BGB,BLACKSTONE STRATEGIC CRED FD COM SHS BEN IN,BLACKSTONE STRATEGIC CREDIT FUND,534 M,,,
BGIO,BLACKROCK 2022 GBL INC OPPRTNT LIQ @$2.5867/SH 12/14/21,BLACKROCK 2022 GLOBAL INCOME OPPORTUNITY TRUST,58 M,,,
BGSX,BUILD ACQUISITION CORP COM,BUILD ACQUISITION CORP,244 M,,,
BGSX/U,BUILD ACQUISITION CORP UNIT 1 CL A & 1/3 RED WT EX,<empty>,0,,,
BGSX/WS,BUILD ACQUISITION CORP WARRANT,<empty>,0,,,
BGX,BLACKSTONE LG-SHRT CRED INC FD COM SHS BN INT,<empty>,155 M,,,
BHRpB,BRAEMAR HOTELS & RESORTS INC 5.5% PRF CONV SER B USD2 *CLBL,<empty>,0,,,
BHRpD,BRAEMAR HOTELS & RESORTS INC 8.25% CUM PRF STK SER D *CLBL,<empty>,0,,,
BIGZ,BLACKROCK INNOVATION AND GROWT SHS BEN INT,BLACKROCK INNOVATION & GROWTH TRUST,"2,117 M",,,
BIPpA,BROOKFIELD INFRASTRUCTURE PART 5.125% PFD LTD PARTNERSH *CLBL,<empty>,0,,,
BIPpB,BROOKFIELD INFRASTRUCTURE PART 5% PFD LTD PARTNERSHIP U *CLBL,<empty>,0,,,
BIT,BLACKROCK MULTI-SECTOR INCOME COM,BLACKROCK MULTI SECTOR INCOME TRUST,572 M,,,
BITE,BITE ACQUISITION CORP COM,BITE ACQUISITION CORP,251 M,,,
BITE/U,BITE ACQUISITION CORP UNIT 1 COM & 1/2 WT EXP,BITE ACQUISITION CORP,0,,,
BITE/WS,BITE ACQUISITION CORP WARRANT,<empty>,0,,,
BLUA,BLUERIVER ACQUISITION CORP COM CL A,BLUERIVER ACQUISITION CORP,352 M,,,
BLUA/U,BLUERIVER ACQUISITION CORP UNIT 1 CL A SHS & 1/3 RED,BLUERIVER ACQUISITION CORP,0,,,
BLUA/WS,BLUERIVER ACQUISITION CORP WARRANT,<empty>,0,,,
BMEZ,BLACKROCK HEALTH SCIENCES TR COM SHS,<empty>,"1,926 M",,,
BOAC,BLUESCAPE OPPORTUNITIES ACQUIS COM CL A,BLUESCAPE OPPORTUNITIES ACQUISITION CORP,753 M,,,
BOAC/U,BLUESCAPE OPPORTUNITIES ACQUIS UNIT 1 CL A & 1/2 WT EXP,<empty>,0,,,
BOAC/WS,BLUESCAPE OPPORTUNITIES ACQUIS WARRANT,<empty>,0,,,
BOAS,BOA ACQUISITION CORP COM CL A,BOA ACQUISITION CORP,283 M,,,
BOAS/U,BOA ACQUISITION CORP UNIT 1 CL A & 1/3 WT EXP,BOA ACQUISITION CORP,0,,,
BOAS/WS,BOA ACQUISITION CORP WARRANT,<empty>,0,,,
BOHpA,BANK HAWAII HONOLULU 4.375% DEP SHS REPSTG 1/ *CLBL,<empty>,0,,,
BSA,BRIGHTSPHERE INVEST GRP PLC REDEMPTION $25.00/SH 1/18/22,<empty>,0,,,
BSAQ/U,BLACK SPADE ACQUISITION CO UNIT 1 CL A & 1/2 WT EXP,BLACK SPADE ACQUISITION CO,0,,,
BSN,BROADSTONE ACQUISITION CORP 1:1 EXC 12/16/21 G9471C107,BROADSTONE ACQUISITION CORP,408 M,,,
BSN/U,BROADSTONE ACQUISITION CORP 1:1 EXC 12/16/21 G9471C107,<empty>,0,,,
BSN/WS,BROADSTONE ACQUISITION CORP 1:1 EXC 12/16/21 G9471C115,<empty>,0,,,
BST,BLACKROCK SCIENCE & TECH TR SHS,BLACKROCK SCIENCE & TECHNOLOGY TRUST,"1,203 M",,,
BSTZ,BLACKROCK SCIENCE & TECH TR II SHS BEN INT,BLACKROCK SCIENCE AND TECHNOLOGY TRUST II,"1,828 M",,,
BSXpA,BOSTON SCIENTIFIC CORP 5.5% MANDATORY CONV PRF A,<empty>,0,,,
BTT,BLACKROCK MUN TARGET TERM TR COM SHS BEN IN,BLACKROCK MUNICIPAL 2030 TARGET TERM TRUST,"1,646 M",,,
BUI,BLACKROCK UTILITIES INFRASTRUC COM,<empty>,498 M,,,
BWG,BRANDYWINEGBL GBL INCM OPP FD COM,<empty>,152 M,,,
BWpA,BABCOCK & WILCOX ENTERPRISES I 7.75% CM PERP PFD STK SR *CLBL,<empty>,0,,,
BWSN,BABCOCK & WILCOX ENTERPRISES I 8.125% SR NTS DUE 28/02/ *CLB,<empty>,0,,,
BXMX,NUVEEN S&P 500 BUYWRITE INCOME COM,<empty>,"1,441 M",,,
CAIpA,CAI INTERNATIONAL INC CSH MRG $25.00/SH 11/23/21,<empty>,0,,,
CAIpB,CAI INTERNATIONAL INC CSH MRG $25.00/SH 11/23/21,<empty>,0,,,
CAS/U,CASCADE ACQUISITION CORP UNIT 1 COM CL A & 1/2 WT EX,CASCADE ACQUISITION CORP,0,,,
CAS/WS,CASCADE ACQUISITION CORP WARRANT,<empty>,0,,,
CBAH,CBRE ACQUISITION HLDGS INC 1:1 EXC 12/10/21 02217A102,ALTUS POWER INC,454 M,,,
CBAH/U,CBRE ACQUISITION HLDGS INC 1:1 EXC 12/10/21 02217A102,<empty>,0,,,
CBAH/WS,CBRE ACQUISITION HLDGS INC 1:1 EXC 12/10/21 02217A110,<empty>,0,,,
CCAC,CITIC CAPITAL ACQ CORP 1:1 EXC 2/9/22 74764U104,CITIC CAPITAL ACQUISITION CORP,243 M,,,
CCAC/U,CITIC CAPITAL ACQ CORP 1:1 EXC 2/9/22 74764U104,CITIC CAPITAL ACQUISITION CORP,0,,,
CCAC/WS,CITIC CAPITAL ACQ CORP 1:1 EXC 2/9/22 74764U112,<empty>,0,,,
CCV,CHURCHILL CAP CORP V COM CL A,CHURCHILL CAPITAL V CORP,614 M,,,
CCV/U,CHURCHILL CAP CORP V UNIT 1 CL A & 1/4 WT EXP,CHURCHILL CAPITAL V CORP,0,,,
CCV/WS,CHURCHILL CAP CORP V WARRANT,<empty>,0,,,
CCVI,CHURCHILL CAPITAL CORP VI COM CL A,CHURCHILL CAPITAL VI CORP,674 M,,,
CCVI/U,CHURCHILL CAPITAL CORP VI UNIT (1 CL A & 1/5 WT EXP),CHURCHILL CAPITAL VI CORP,0,,,
CCVI/WS,CHURCHILL CAPITAL CORP VI WARRANT,<empty>,0,,,
CDRpB,CEDAR REALTY TRUST INC 7.25% PFD SER B USD25,<empty>,0,,,
CDRpC,CEDAR REALTY TRUST INC 6.5% CUM RED PRF SER C,<empty>,0,,,
CELGr,BRISTOL-MYERS SQUIBB CO RIGHT,<empty>,0,,,
CEPU,CENTRAL PUERTO SA ADR SPONSORED,CENTRAL PUERTO SA - ADR,584 M,,,
CEQPp,CRESTWOOD EQUITY PARTNERS LP 9.25%PFD UNITS REP LTD PART,<empty>,0,,,
CFGpD,CITIZENS FINL GROUP INC 6.350%DEP SHS EA REPR A 1/4,<empty>,0,,,
CFGpE,CITIZENS FINL GROUP INC 5% DP SHS EA REP 1/40TH C,<empty>,0,,,
CFRpB,CULLEN FROST BANKERS 4.450% DEP SHS REP 1/40TH I,<empty>,0,,,
CHAA,CATCHA INVESTMENT CORP COM CL A,CATCHA INVESTMENT CORP,367 M,,,
CHAA/U,CATCHA INVESTMENT CORP UNIT 1 COM & 1/3 WT EXP,<empty>,0,,,
CHAA/WS,CATCHA INVESTMENT CORP WARRANT,<empty>,0,,,
CHMIpA,CHERRY HILL MORTGAGE INV CORP 8.2% CUM RED PFD STK SER A,<empty>,0,,,
CHMIpB,CHERRY HILL MORTGAGE INV CORP 8.250%CUM RED FXD FLTG SR B,<empty>,0,,,
CIMpA,CHIMERA INVESTMENT CORPORATION PFD SER A *CLBL,<empty>,0,,,
CIMpB,CHIMERA INVESTMENT CORPORATION 8% PFD SER B FIXD/FLTG R *CLBL,<empty>,0,,,
CIMpC,CHIMERA INVESTMENT CORPORATION 7.75%FIX TO FLTG RATE CU *CLBL,<empty>,0,,,
CIMpD,CHIMERA INVESTMENT CORPORATION 8% FIX TO FLTG RA CUM R,<empty>,0,,,
CIOpA,CITY OFFICE REIT INC PRF CUM REDM PFD SER A,<empty>,0,,,
CITpB,CIT GROUP INC 1:1 EXC 1/4/22 31959X301,<empty>,0,,,
CLAA,COLONNADE ACQUISITION CORP COM CL A,COLONNADE ACQUISITION II CORP,405 M,,,
CLAA/U,COLONNADE ACQUISITION CORP UNIT 1 CL A & 1/5 WT EXP,COLONNADE ACQUISITION II CORP,0,,,
CLAA/WS,COLONNADE ACQUISITION CORP WARRANT,<empty>,0,,,
CLAS,CLASS ACCELERATION COM,CLASS ACCELERATION CORP,317 M,,,
CLAS/U,CLASS ACCELERATION UNIT 1 COM & 1/2 WT EXP,<empty>,0,,,
CLAS/WS,CLASS ACCELERATION WARRANT,<empty>,0,,,
CLBR,COLOMBIER ACQUISITION CORP COM CL A,COLOMBIER ACQUISITION CORP,209 M,,,
CLBR/U,COLOMBIER ACQUISITION CORP UNIT 1 CL A & 1/3 WT EXP,<empty>,0,,,
CLBR/WS,COLOMBIER ACQUISITION CORP WARRANT,<empty>,0,,,
CLDTpA,CHATHAM LODGING TRUST 6.625% SER A CUM RED PFD *CLBL,<empty>,0,,,
CLIM,CLIMATE REAL IMPACT SOL II ACQ COM CL A,CLIMATE REAL IMPACT SOLUTIONS II ACQUISITION CORP,296 M,,,
CLIM/U,CLIMATE REAL IMPACT SOL II ACQ UNIT 1 COM & 1/5 WT EXP,CLIMATE REAL IMPACT SOLUTIONS II ACQUISITION CORP,0,,,
CLIM/WS,CLIMATE REAL IMPACT SOL II ACQ WARRANT,<empty>,0,,,
CLVTpA,CLARIVATE PLC 5.25% MANDATORY CONV PRF S,<empty>,0,,,
CMOpE,CAPSTEAD MTGE.CORP 1:1 EXC 10/19/21 35243J200,<empty>,0,,,
CMREpB,COSTAMARE INC 7.625% PERP PFD SERB *CLBL,<empty>,0,,,
CMREpC,COSTAMARE INC 8.5% PERP PFD SER C USD2 *CLBL,<empty>,0,,,
CMREpD,COSTAMARE INC 8.75% PERP PRF SER D,<empty>,0,,,
CMREpE,COSTAMARE INC 8.875% CUM RED PFD SER E *CLBL,<empty>,0,,,
CMSA,CMS ENERGY CORP 5.625% NTS 15/03/78 USD25,<empty>,0,,,
CMSC,CMS ENERGY CORP 5.875% JR SUB NTS 2078 15/1,<empty>,0,,,
CMSD,CMS ENERGY CORP 5.875%JNR SUB NTS 2079,<empty>,0,,,
CMSpC,CMS ENERGY CORP 4.2% DEP SHS REP 1/1000 CUM,<empty>,0,,,
CND/U,CONCORD ACQUISITION CORP UNIT 1 CL A & 1/2 WT EXP,<empty>,0,,,
CND/WS,CONCORD ACQUISITION CORP WARRANT,<empty>,0,,,
CNOpA,CNO FINANCIAL GROUP INC 5.125% SUB DEB DUE 25/11 *CLBL,<empty>,0,,,
CNPpB,CENTERPOINT ENERGY INC 1.8384:1 EXC 9/1/21 15189T107,<empty>,0,,,
CODIpA,COMPASS DIVERSIFIED 7.250% PFD SHS REP BEN I *CLBL,<empty>,0,,,
CODIpB,COMPASS DIVERSIFIED 7.875%FXD FLTG RAT CUM S *CLBL,<empty>,0,,,
CODIpC,COMPASS DIVERSIFIED 7.875% CUM PRF SHR SERIE *CLBL,<empty>,0,,,
COFpG,CAPITAL ONE FINANCIAL CORP REDEMPTION $25.00/SH 12/1/21,<empty>,0,,,
COFpH,CAPITAL ONE FINANCIAL CORP REDEMPTION $25.00/SH 12/1/21,<empty>,0,,,
COFpI,CAPITAL ONE FINANCIAL CORP DEP REP 1/40TH PFD SER I *CLBL,<empty>,0,,,
COFpJ,CAPITAL ONE FINANCIAL CORP 4.8% DP SH RP 1/40TH NON *CLBL,<empty>,0,,,
COFpK,CAPITAL ONE FINANCIAL CORP DEP SHS REPS 1/40TH INT *CLBL,<empty>,0,,,
COFpL,CAPITAL ONE FINANCIAL CORP DEP SHS REPSTG 1/40TH IN *CLBL,<empty>,0,,,
COFpN,CAPITAL ONE FINANCIAL CORP DEP SHS 1/40TH NCUM PFD *CLBL,<empty>,0,,,
CORRpA,CORENERGY INFRASTRUCTURE TRUST DEP SH REP 1/100 PFD SER *CLB,<empty>,0,,,
