,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,capex,cf_cff,cf_cfi,cf_cfo,cf_forex,cf_net_change_in_cash,cff_common_stock_issued,cff_common_stock_net,cff_common_stock_repurchased,cff_debt_issued,cff_debt_net,cff_debt_repaid,cff_dividend_paid,cff_other,cff_pfd_issued,cff_pfd_net,cff_pfd_repurchased,cfi_acquisitions,cfi_acquisitions_net,cfi_divestitures,cfi_intangibles_net,cfi_investment_net,cfi_investment_purchases,cfi_investment_sales,cfi_other,cfi_ppe_net,cfi_ppe_purchases,cfi_ppe_sales,cfo_change_in_working_capital,cfo_da,cfo_deferred_tax,cfo_inventory,cfo_net_income,cfo_other_noncash_items,cfo_other_working_capital,cfo_prepaid_expenses,cfo_receivables,cfo_stock_comp,fiscal_quarter_key,fiscal_quarter_number
79,0.0,2021-11-24,2021-09,169.17,1818000000,-1110000000,-1614000000,-1086000000,2635000000,-47000000,-112000000,0,0,0,94000000,-1324000000,-1418000000,0,-290000000,0,0,0,0,0,0,0,0,0,0,24000000,-1110000000,-1110000000,0,2291000000,1275000000,-492000000,16000000,256000000,-867000000,2331000000,0,-56000000,172000000,FY2021.FQ4,4
80,0.0,2022-02-09,2021-12,154.89,1781000000,-981000000,-292000000,-987000000,-201000000,-35000000,-1515000000,0,0,0,33000000,-91000000,-124000000,0,-201000000,0,0,0,0,0,0,0,0,0,0,-6000000,-981000000,-981000000,0,-4675000000,1269000000,726000000,-14000000,1200000000,1083000000,-3260000000,0,-1401000000,196000000,FY2022.FQ1,1
81,0.0,2022-05-11,2022-03,137.16,1781000000,-1079000000,-1817000000,-1037000000,1765000000,-81000000,-1170000000,0,0,0,37000000,-1369000000,-1406000000,0,-448000000,0,0,0,0,0,0,0,0,0,0,42000000,-1079000000,-1079000000,0,1561000000,1287000000,257000000,-83000000,597000000,-2191000000,585000000,0,1059000000,254000000,FY2022.FQ2,2
82,0.0,2022-08-10,2022-06,94.4,1781000000,-1735000000,-150000000,-1848000000,1922000000,-238000000,-314000000,0,0,0,82000000,-63000000,-145000000,0,-87000000,0,0,0,0,0,0,0,0,0,0,-113000000,-1735000000,-1735000000,0,788000000,1290000000,-378000000,-162000000,1502000000,-1553000000,1114000000,0,-164000000,273000000,FY2022.FQ3,3
83,0.0,2022-11-29,2022-09,94.33,1781000000,-1148000000,-2482000000,-1136000000,2524000000,-249000000,-1343000000,0,0,0,181000000,-2494000000,-2675000000,0,12000000,0,0,0,0,0,0,0,0,0,0,12000000,-1148000000,-1148000000,0,2814000000,1317000000,-405000000,-161000000,254000000,-1710000000,1864000000,0,1111000000,254000000,FY2022.FQ4,4
84,0.0,2023-02-08,2022-12,86.88,1781000000,-1181000000,-1043000000,-1292000000,-974000000,164000000,-3145000000,0,0,0,866000000,-134000000,-1000000000,0,-909000000,0,0,0,0,0,0,0,0,0,0,-111000000,-1181000000,-1181000000,0,-4276000000,1306000000,-15000000,-88000000,1361000000,380000000,-2765000000,0,-1423000000,270000000,FY2023.FQ1,1
85,0.0,2023-05-10,2023-03,100.13,1781000000,-1249000000,-83000000,-1249000000,3236000000,33000000,1937000000,0,0,0,3000000,-82000000,-85000000,0,-1000000,0,0,0,0,0,0,0,0,0,0,0,-1249000000,-1249000000,0,1694000000,1310000000,-31000000,-19000000,1488000000,-1525000000,703000000,0,1010000000,300000000,FY2023.FQ2,2
86,0.0,2023-08-09,2023-06,89.28,1781000000,-1165000000,-1001000000,-718000000,2802000000,-23000000,1060000000,0,0,0,0,-993000000,-993000000,0,-8000000,0,0,0,0,0,0,0,0,0,0,447000000,-1165000000,-1165000000,0,994000000,1344000000,-853000000,-13000000,-153000000,1179000000,1338000000,0,-331000000,291000000,FY2023.FQ3,3
87,0.0,2023-11-21,2023-09,81.05,1830000000,-1374000000,-597000000,-1382000000,4802000000,-101000000,2722000000,0,0,0,13000000,-574000000,-587000000,0,-23000000,0,0,0,0,0,0,0,0,0,0,-8000000,-1374000000,-1374000000,0,1765000000,1409000000,-447000000,-63000000,694000000,1099000000,726000000,0,1102000000,282000000,FY2023.FQ4,4
88,0.3,2024-02-07,2023-12,90.29,1834000000,-1299000000,-8006000000,-1246000000,2185000000,79000000,-6988000000,0,0,0,1046000000,737000000,-309000000,0,-8743000000,0,0,0,0,0,0,0,0,0,0,53000000,-1299000000,-1299000000,0,-4016000000,1243000000,-51000000,8000000,2151000000,2550000000,-2470000000,0,-1554000000,308000000,FY2024.FQ1,1
89,0.0,2024-05-07,2024-03,122.36,1826000000,-1259000000,-2818000000,-1307000000,3666000000,-62000000,-521000000,0,-1001000000,-1001000000,133000000,-1207000000,-1340000000,0,-610000000,0,0,0,0,0,0,0,0,0,0,-48000000,-1259000000,-1259000000,0,842000000,1242000000,-160000000,18000000,216000000,1159000000,-574000000,0,1398000000,367000000,FY2024.FQ2,2
90,0.0,2024-08-07,2024-06,99.29,1816000000,-1365000000,-898000000,-2350000000,2602000000,-31000000,-677000000,0,-1522000000,-1522000000,1334000000,1250000000,-84000000,0,-626000000,0,0,0,0,0,0,0,0,0,0,-985000000,-1365000000,-1365000000,0,-832000000,1220000000,-278000000,-28000000,2842000000,-711000000,413000000,0,-1217000000,361000000,FY2024.FQ3,3
91,0.45,2024-11-14,2024-09,96.19,1808587000,-1489000000,-3566000000,-1978000000,5518000000,79000000,53000000,0,-469000000,-469000000,155000000,-2180000000,-2335000000,0,-917000000,0,0,0,0,0,0,0,0,0,0,-489000000,-1489000000,-1489000000,0,2393000000,1285000000,-332000000,-40000000,564000000,1278000000,1625000000,0,808000000,330000000,FY2024.FQ4,4
92,0.5,2025-02-05,2024-12,111.35,1846000000,-2466000000,-997000000,-2575000000,3205000000,-153000000,-520000000,0,-794000000,-794000000,1057000000,-63000000,-1120000000,0,-140000000,0,0,0,0,0,0,0,0,0,0,-109000000,-2466000000,-2466000000,0,-2345000000,1276000000,25000000,4000000,2644000000,1288000000,-1072000000,0,-1277000000,317000000,FY2025.FQ1,1
93,0.0,2025-05-07,2025-03,98.7,1798789000,-1862000000,-4556000000,-1898000000,6753000000,77000000,376000000,0,-991000000,-991000000,0,-2584000000,-2584000000,0,-981000000,0,0,0,0,0,0,0,0,0,0,-36000000,-1862000000,-1862000000,0,873000000,1324000000,68000000,-5000000,3401000000,757000000,-32000000,0,910000000,330000000,FY2025.FQ2,2
